中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,452 Mbps,57856 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,214 Mbps,27443 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,492 Mbps,63078 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,111 ms,309 Mbps,39628 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,168 ms,140 Mbps,17920 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,196 Mbps,25088 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,37 ms,616 Mbps,78848 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,7 Mbps,916 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,37 Mbps,4792 kB/s
141.147.111.31,443,2a0b:21c0:1007:1ca:0:75bb:bd5c:574c,DE,Frankfurt,隧道,97 ms,196 Mbps,25088 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,38 ms,66 Mbps,8451 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,228 Mbps,29286 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,7 ms,352 Mbps,45158 kB/s
138.2.191.243,443,2a0b:21c0:1007:cb:0:2d3f:3f25:af80,DE,Frankfurt,隧道,98 ms,225 Mbps,28876 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,127 ms,256 Mbps,32768 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,232 Mbps,29798 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,81 ms,53 Mbps,6840 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,279 Mbps,35737 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,37 Mbps,4791 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,215 Mbps,27545 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,22 ms,528 Mbps,67584 kB/s
129.159.248.115,443,98.98.156.14,DE,Frankfurt,隧道,95 ms,200 Mbps,25600 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,336 Mbps,43110 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,228 Mbps,29184 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,34 ms,566 Mbps,72499 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,200 Mbps,25600 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,98 Mbps,12595 kB/s
138.2.146.111,443,2a0b:21c0:1007:1c8:0:5497:e74d:fabe,DE,Frankfurt,隧道,102 ms,199 Mbps,25497 kB/s
35.230.79.26,443,34.82.74.154,US,Seattle,隧道,75 ms,210 Mbps,26931 kB/s
192.9.154.127,443,192.9.154.127,US,San Jose,中转,73 ms,304 Mbps,38912 kB/s
141.147.116.232,443,2a0b:21c0:1007:1c8:0:81df:1a26:fc21,DE,Frankfurt,隧道,94 ms,225 Mbps,28876 kB/s
132.226.31.178,443,2a09:bac5:60eb:78::c:36a,US,Los Angeles,隧道,65 ms,46 Mbps,5970 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,307 Mbps,39321 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,93 ms,47 Mbps,6023 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,215 Mbps,27545 kB/s
35.197.23.75,443,34.82.74.154,US,Seattle,隧道,75 ms,268 Mbps,34304 kB/s
141.147.21.113,443,2606:f240:f00:5a42:0:a24:b9f7:d9be,US,Frankfurt,隧道,93 ms,160 Mbps,20480 kB/s
141.144.193.115,443,2a0b:21c0:100a:1b7:0:5b5a:f395:2992,DE,Frankfurt,隧道,95 ms,214 Mbps,27443 kB/s
130.162.189.173,443,2a0b:21c0:100a:1b4:0:cd1b:bf39:d737,DE,Frankfurt,隧道,107 ms,115 Mbps,14745 kB/s
8.219.5.115,443,8.219.142.198,SG,Singapore,隧道,225 ms,63 Mbps,8084 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,86 ms,237 Mbps,30412 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,195 ms,40 Mbps,5219 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,85 ms,48 Mbps,6181 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,183 ms,83 Mbps,10649 kB/s
8.219.165.203,443,8.222.220.238,SG,Singapore,隧道,225 ms,65 Mbps,8426 kB/s
141.147.78.234,443,2a0b:21c0:100a:1b1:0:e99e:8990:3875,DE,Frankfurt,隧道,243 ms,116 Mbps,14848 kB/s
8.222.133.159,443,47.236.1.53,SG,Singapore,隧道,224 ms,60 Mbps,7752 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,199 ms,87 Mbps,11161 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,229 ms,59 Mbps,7679 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,183 ms,87 Mbps,11161 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,211 ms,38 Mbps,4968 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,73 Mbps,9407 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,209 ms,68 Mbps,8781 kB/s
8.219.211.57,443,8.222.222.65,SG,Singapore,隧道,225 ms,63 Mbps,8097 kB/s
8.212.48.236,443,47.76.21.105,HK,Hong Kong,隧道,236 ms,58 Mbps,7471 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,194 ms,31 Mbps,4016 kB/s
