中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,196 ms,121 Mbps,15564 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,115 ms,44 Mbps,5726 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,133 ms,161 Mbps,20684 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,14 ms,63 Mbps,8072 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,111 ms,43 Mbps,5537 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,28 ms,55 Mbps,7156 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,84 ms,24 Mbps,3110 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,26 ms,888 Mbps,113664 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,52 Mbps,6745 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,60 ms,480 Mbps,61440 kB/s
152.70.56.137,443,2a0b:21c0:1007:c7:0:936e:87c9:1dc8,DE,Frankfurt,隧道,119 ms,168 Mbps,21606 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,382 Mbps,48947 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,121 ms,37 Mbps,4771 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,481 Mbps,61644 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,193 ms,71 Mbps,9139 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,36 ms,65 Mbps,8421 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,31 ms,1 Mbps,208 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,61 ms,305 Mbps,39116 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,56 ms,456 Mbps,58368 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,78 ms,484 Mbps,61952 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,139 ms,192 Mbps,24576 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,65 ms,520 Mbps,66662 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ed,US,80 Mbps,10342 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,114 ms,30 Mbps,3840 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,179 Mbps,22937 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,39 ms,638 Mbps,81715 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,94 ms,508 Mbps,65126 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,472 Mbps,60416 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,68 ms,296 Mbps,37888 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,332 Mbps,42496 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,130 ms,180 Mbps,23142 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,19 ms,57 Mbps,7310 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,138 ms,191 Mbps,24473 kB/s
132.226.134.15,443,2a0b:21c0:1007:1ca:0:7640:9340:485c,DE,Frankfurt,隧道,143 ms,157 Mbps,20172 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,140 ms,189 Mbps,24268 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,32 ms,100 Mbps,12800 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,68 ms,531 Mbps,67993 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,243 ms,60 Mbps,7692 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,127 ms,228 Mbps,29184 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,45 ms,31 Mbps,4047 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,125 ms,190 Mbps,24371 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,214 ms,2 Mbps,318 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,190 ms,43 Mbps,5628 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,117 ms,0 Mbps,115 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,238 ms,64 Mbps,8255 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,129 ms,32 Mbps,4219 kB/s
141.144.197.160,443,98.98.166.186,US,Frankfurt,隧道,116 ms,168 Mbps,21504 kB/s
193.122.109.208,443,217.142.149.56,KR,Seoul,隧道,208 ms,77 Mbps,9933 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,258 ms,62 Mbps,7956 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,109 ms,41 Mbps,5344 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,211 ms,33 Mbps,4254 kB/s
