中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,662 Mbps,84787 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,58 ms,388 Mbps,49766 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,315 Mbps,40345 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,68 ms,1 Mbps,201 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,340 Mbps,43622 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,22 ms,733 Mbps,93900 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,61 ms,108 Mbps,13824 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,252 Mbps,32256 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,37 ms,498 Mbps,63795 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,238 Mbps,30515 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,228 Mbps,29286 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,47 Mbps,6061 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,65 ms,334 Mbps,42803 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,281 Mbps,36044 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,112 ms,96 Mbps,12390 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,89 ms,224 Mbps,28774 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,85 ms,24 Mbps,3150 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,24 ms,216 Mbps,27648 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,53 ms,45 Mbps,5827 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,70 ms,301 Mbps,38604 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,99 ms,124 Mbps,15974 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,198 Mbps,25395 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,256 Mbps,32768 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,45 Mbps,5813 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,71 ms,107 Mbps,13721 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,97 ms,49 Mbps,6368 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,69 ms,345 Mbps,44236 kB/s
141.148.233.185,443,2a0b:21c0:1007:c9:0:4ca7:ae89:6469,DE,Frankfurt,隧道,90 ms,248 Mbps,31744 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,281 Mbps,36044 kB/s
144.21.35.5,443,98.98.156.34,DE,Frankfurt,隧道,110 ms,228 Mbps,29286 kB/s
141.148.238.161,443,2a0b:21c0:1007:1cb:0:484f:9522:b4ea,DE,Frankfurt,隧道,87 ms,213 Mbps,27340 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,80 ms,228 Mbps,29286 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,47 Mbps,6124 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,204 ms,182 Mbps,23347 kB/s
192.9.158.188,443,2a09:bac5:6444:28::4:22f,US,San Jose,隧道,69 ms,156 Mbps,19968 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,89 ms,43 Mbps,5620 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,101 Mbps,13004 kB/s
152.67.142.211,443,2a0b:21c0:100a:1fa:0:acf:d082:5668,DE,Frankfurt,隧道,98 ms,137 Mbps,17612 kB/s
158.101.220.201,443,2a0b:21c0:1007:c7:0:fce0:12d5:bc9f,DE,Frankfurt,隧道,87 ms,188 Mbps,24064 kB/s
