中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,47 ms,495 Mbps,63385 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,920 Mbps,117760 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,14 ms,486 Mbps,62259 kB/s
129.146.7.98,443,2a09:bac5:60ef:183c::26a:85,US,Los Angeles,隧道,49 ms,57 Mbps,7348 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,30 ms,15 Mbps,2036 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,287 Mbps,36761 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,51 ms,515 Mbps,65945 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,114 ms,213 Mbps,27340 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,61 ms,487 Mbps,62361 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,469 Mbps,60108 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,60 ms,525 Mbps,67276 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,588 Mbps,75366 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,65 ms,372 Mbps,47718 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,420 Mbps,53760 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,52 ms,504 Mbps,64512 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,121 ms,183 Mbps,23449 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,140 Mbps,17920 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,19 ms,115 Mbps,14745 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,40 Mbps,5201 kB/s
141.144.207.131,443,98.98.156.6,DE,Frankfurt,隧道,130 ms,168 Mbps,21606 kB/s
132.226.132.131,443,2a0b:21c0:1007:1ca:0:92b:12ac:6a77,DE,Frankfurt,隧道,122 ms,200 Mbps,25600 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,206 Mbps,26419 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,135 ms,207 Mbps,26521 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,86 ms,215 Mbps,27545 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,43 ms,35 Mbps,4552 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,26 ms,75 Mbps,9654 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,200 Mbps,25702 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,130 ms,50 Mbps,6473 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,137 ms,24 Mbps,3183 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,35 ms,37 Mbps,4752 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,79 ms,536 Mbps,68608 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,211 ms,25 Mbps,3293 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,204 ms,110 Mbps,14131 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,50 ms,35 Mbps,4542 kB/s
158.101.209.113,443,2a0b:21c0:1007:cb:0:68e2:36ac:5842,DE,Frankfurt,隧道,150 ms,164 Mbps,20992 kB/s
152.70.52.238,443,2a0b:21c0:1007:ca:0:6269:ddfb:d6a8,DE,Frankfurt,隧道,130 ms,155 Mbps,19865 kB/s
152.70.56.130,443,2606:f240:f00:6acf:0:5775:b81b:54e9,US,Frankfurt,隧道,121 ms,163 Mbps,20889 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,117 ms,41 Mbps,5347 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,139 ms,120 Mbps,15462 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,146 ms,40 Mbps,5217 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,172 ms,31 Mbps,4093 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,65 ms,1 Mbps,145 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,130 ms,48 Mbps,6260 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,73 ms,422 Mbps,54067 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,123 ms,203 Mbps,26009 kB/s
