中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,7 ms,72 Mbps,9233 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,74 ms,348 Mbps,44646 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,297 Mbps,38092 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,26 ms,639 Mbps,81817 kB/s
141.144.199.182,443,2a0b:21c0:1007:1c7:0:e4ec:4f0:8a67,DE,Frankfurt,隧道,97 ms,253 Mbps,32460 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,544 Mbps,69734 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,73 ms,347 Mbps,44441 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,242 Mbps,31027 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,278 Mbps,35635 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,74 ms,359 Mbps,45977 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,102 Mbps,13107 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,367 Mbps,47001 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,119 ms,41 Mbps,5276 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,95 ms,227 Mbps,29081 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,76 ms,252 Mbps,32256 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,113 Mbps,14540 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,88 ms,340 Mbps,43520 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,72 Mbps,9251 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,90 ms,362 Mbps,46387 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,235 Mbps,30105 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,99 ms,52 Mbps,6710 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,219 Mbps,28057 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,246 Mbps,31539 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,18 ms,34 Mbps,4409 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,268 Mbps,34406 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,388 Mbps,49664 kB/s
