中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,754 Mbps,96563 kB/s,96563.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,426 Mbps,54579 kB/s,54579.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,62 ms,374 Mbps,47923 kB/s,47923.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,69 ms,354 Mbps,45363 kB/s,45363.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,350 Mbps,44851 kB/s,44851.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,71 ms,342 Mbps,43827 kB/s,43827.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,68 ms,330 Mbps,42291 kB/s,42291.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,289 Mbps,37068 kB/s,37068.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,58 ms,288 Mbps,36966 kB/s,36966.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,278 Mbps,35635 kB/s,35635.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,253 Mbps,32460 kB/s,32460.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,235 Mbps,30105 kB/s,30105.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,121 Mbps,15564 kB/s,15564.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,47 Mbps,6064 kB/s,6064.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,45 Mbps,5846 kB/s,5846.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,176 ms,43 Mbps,5584 kB/s,5584.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,167 ms,40 Mbps,5145 kB/s,5145.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,39 Mbps,5078 kB/s,5078.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,189 ms,36 Mbps,4710 kB/s,4710.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,34 Mbps,4372 kB/s,4372.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,950 kB/s,950.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,247 ms,4 Mbps,619 kB/s,619.0
