中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,2088 Mbps,267264 kB/s,267264.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,6 ms,2008 Mbps,257024 kB/s,257024.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,15 ms,1480 Mbps,189440 kB/s,189440.0
35.197.23.75,443,35.212.204.241,US,Seattle,隧道,22 ms,984 Mbps,125952 kB/s,125952.0
35.230.79.26,443,35.212.204.241,US,Seattle,隧道,23 ms,952 Mbps,121856 kB/s,121856.0
34.82.76.253,443,136.118.180.134,US,Seattle,隧道,23 ms,928 Mbps,118784 kB/s,118784.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,904 Mbps,115712 kB/s,115712.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,34 ms,472 Mbps,60416 kB/s,60416.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,13 ms,456 Mbps,58368 kB/s,58368.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,20 ms,455 Mbps,58265 kB/s,58265.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,381 Mbps,48844 kB/s,48844.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,116 ms,233 Mbps,29900 kB/s,29900.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,225 Mbps,28876 kB/s,28876.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,160 Mbps,20480 kB/s,20480.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,146 ms,156 Mbps,19968 kB/s,19968.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,126 Mbps,16179 kB/s,16179.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,124 Mbps,15974 kB/s,15974.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,45 Mbps,5859 kB/s,5859.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,122 ms,45 Mbps,5854 kB/s,5854.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,45 Mbps,5787 kB/s,5787.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,42 Mbps,5494 kB/s,5494.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,173 ms,41 Mbps,5276 kB/s,5276.0
168.138.165.174,443,168.138.165.174,SG,Tokyo,中转,194 ms,27 Mbps,3564 kB/s,3564.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,68 ms,6 Mbps,835 kB/s,835.0
