中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,733 Mbps,93900 kB/s,93900.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,36 ms,712 Mbps,91238 kB/s,91238.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,709 Mbps,90828 kB/s,90828.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,35 ms,680 Mbps,87040 kB/s,87040.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,620 Mbps,79360 kB/s,79360.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,41 ms,591 Mbps,75673 kB/s,75673.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,36 ms,468 Mbps,60006 kB/s,60006.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,54 ms,392 Mbps,50176 kB/s,50176.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,136 ms,196 Mbps,25190 kB/s,25190.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,122 ms,180 Mbps,23040 kB/s,23040.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,132 ms,151 Mbps,19353 kB/s,19353.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,138 ms,44 Mbps,5665 kB/s,5665.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,134 ms,44 Mbps,5650 kB/s,5650.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,161 ms,40 Mbps,5136 kB/s,5136.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,210 ms,36 Mbps,4725 kB/s,4725.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,132 ms,34 Mbps,4468 kB/s,4468.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,34 Mbps,4366 kB/s,4366.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,132 ms,30 Mbps,3898 kB/s,3898.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,139 ms,13 Mbps,1706 kB/s,1706.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,7 Mbps,915 kB/s,915.0
129.146.46.164,443,129.146.46.164,316 Mbps,40550 kB/s,,,,,
